"timestamp","rate"
1019433600000,3.389
1020297600000,3.383
1021248000000,3.43
1022025600000,3.487
1022803200000,3.485
1023753600000,3.466
1024531200000,3.467
1025481600000,3.438
1026259200000,3.424
1027036800000,3.403
1027987200000,3.378
1028764800000,3.336
1029715200000,3.36
1030492800000,3.367
1031270400000,3.306
1032220800000,3.314
1032998400000,3.288
1033948800000,3.211
1034726400000,3.301
1035504000000,3.253
1036454400000,3.212
1037232000000,3.124
1038182400000,3.053
1038960000000,2.989
1039737600000,2.939
1040688000000,2.945
1041897600000,2.859
1042675200000,2.828
1043625600000,2.814
1044403200000,2.795
1045180800000,2.687
1046131200000,2.571
1046908800000,2.461
1047859200000,2.561
1048636800000,2.527
1049414400000,2.517
1050364800000,2.555
1051488000000,2.533
1052352000000,2.455
1053302400000,2.381
1054080000000,2.294
1054857600000,2.147
1055808000000,2.137
1056585600000,2.14
1057536000000,2.136
1058313600000,2.133
1059091200000,2.12
1060041600000,2.138
1060819200000,2.138
1061769600000,2.147
1062547200000,2.16
1063324800000,2.152
1064275200000,2.138
1065052800000,2.122
1066003200000,2.136
1066780800000,2.152
1067558400000,2.161
1068508800000,2.171
1069286400000,2.151
1070236800000,2.16
1071014400000,2.149
1071792000000,2.142
1073001600000,2.12
1073952000000,2.092
1074729600000,2.075
1075680000000,2.091
1076457600000,2.074
1077235200000,2.061
1078185600000,2.052
1078963200000,2.058
1079913600000,2.025
1080691200000,1.958
1081814400000,2.038
1082592000000,2.059
1083542400000,2.072
1084320000000,2.084
1085097600000,2.09
1086048000000,2.087
1086825600000,2.109
1087776000000,2.124
1088640000000,2.116
1089590400000,2.114
1090368000000,2.12
1091145600000,2.116
1092096000000,2.112
1092873600000,2.114
1093824000000,2.115
1094601600000,2.115
1095379200000,2.116
1096329600000,2.116
1097107200000,2.15
1098057600000,2.145
1098835200000,2.146
1099612800000,2.161
1100563200000,2.174
1101340800000,2.176
1102291200000,2.17
1103068800000,2.175
1103846400000,2.178
1104796800000,2.151
1105574400000,2.144
1106524800000,2.143
1107302400000,2.141
1108080000000,2.14
1109030400000,2.135
1109808000000,2.135
1110758400000,2.135
1111536000000,2.142
1112659200000,2.147
1113436800000,2.137
1114387200000,2.129
1115164800000,2.125
1115942400000,2.125
1116892800000,2.126
1117670400000,2.115
1118620800000,2.111
1119398400000,2.104
1120176000000,2.107
1121126400000,2.117
1121904000000,2.123
1122854400000,2.126
1123632000000,2.134
1124409600000,2.132
1125360000000,2.134
1126137600000,2.134
1127088000000,2.136
1127865600000,2.146
1128643200000,2.192
1129593600000,2.188
1130371200000,2.24
1131321600000,2.274
1132099200000,2.35
1132876800000,2.45
1133827200000,2.453
1134604800000,2.475
1135555200000,2.495
1136332800000,2.489
1137110400000,2.507
1138060800000,2.527
1138838400000,2.563
1139788800000,2.594
1140566400000,2.616
1141344000000,2.684
1142294400000,2.704
1143072000000,2.739
1144022400000,2.818
1144800000000,2.764
1145923200000,2.79
1146787200000,2.859
1147737600000,2.883
1148515200000,2.91
1149465600000,2.957
1150243200000,2.961
1151020800000,2.997
1151971200000,3.055
1152748800000,3.09
1153699200000,3.126
1154476800000,3.178
1155254400000,3.217
1156204800000,3.249
1156982400000,3.264
1157932800000,3.305
1158710400000,3.352
1159488000000,3.417
1160438400000,3.479
1161216000000,3.519
1162166400000,3.561
1162944000000,3.577
1163721600000,3.604
1164672000000,3.626
1165449600000,3.662
1166400000000,3.699
1167177600000,3.722
1168214400000,3.738
1168992000000,3.747
1169769600000,3.772
1170720000000,3.784
1171497600000,3.825
1172448000000,3.853
1173225600000,3.868
1174003200000,3.896
1174953600000,3.909
1175731200000,3.946
1176681600000,3.975
1177459200000,3.999
1178236800000,4.036
1179187200000,4.066
1179964800000,4.095
1180915200000,4.125
1181692800000,4.145
1182470400000,4.16
1183420800000,4.182
1184198400000,4.209
1185148800000,4.229
1185926400000,4.264
1186704000000,4.451
1187654400000,4.664
1188432000000,4.724
1189382400000,4.748
1190160000000,4.723
1190937600000,4.792
1191888000000,4.754
1192665600000,4.653
1193616000000,4.606
1194393600000,4.589
1195171200000,4.584
1196121600000,4.719
1196899200000,4.884
1197849600000,4.949
1198800000000,4.69
1199836800000,4.597
1200614400000,4.411
1201564800000,4.383
1202342400000,4.353
1203292800000,4.358
1204070400000,4.386
1204848000000,4.497
1205798400000,4.654
1206576000000,4.728
1207526400000,4.742
1208304000000,4.774
1209081600000,4.847
1210118400000,4.856
1210896000000,4.859
1211846400000,4.857
1212624000000,4.866
1213574400000,4.96
1214352000000,4.958
1215129600000,4.959
1216080000000,4.961
1216857600000,4.962
1217808000000,4.97
1218585600000,4.965
1219363200000,4.964
1220313600000,4.961
1221091200000,4.958
1222041600000,5.029
1222819200000,5.291
1223596800000,5.381
1224547200000,4.968
1225324800000,4.794
1226275200000,4.406
1227052800000,4.12
1227830400000,3.853
1228780800000,3.428
1229558400000,3.125
1230681600000,2.892
1231718400000,2.653
1232496000000,2.312
1233273600000,2.086
1234224000000,1.989
1235001600000,1.888
1235952000000,1.811
1236729600000,1.663
1237507200000,1.574
1238457600000,1.51
1239235200000,1.435
1240358400000,1.405
1241395200000,1.354
1242172800000,1.281
1242950400000,1.259
1243900800000,1.262
1244678400000,1.277
1245628800000,1.215
1246406400000,1.085
1247184000000,1.007
1248134400000,0.937
1248912000000,0.899
1249862400000,0.884
1250640000000,0.854
1251417600000,0.825
1252368000000,0.788
1253145600000,0.766
1254096000000,0.739
1254873600000,0.74
1255651200000,0.739
1256601600000,0.728
1257379200000,0.716
1258329600000,0.714
1259107200000,0.716
1259884800000,0.718
1260835200000,0.715
1261612800000,0.707
1262736000000,0.694
1263513600000,0.68
1264464000000,0.667
1265241600000,0.665
1266192000000,0.661
1266969600000,0.659
1267747200000,0.653
1268697600000,0.646
1269475200000,0.635
1270425600000,0.635
1271203200000,0.644
1271980800000,0.645
1272931200000,0.668
1273708800000,0.683
1274659200000,0.697
1275436800000,0.704
1276214400000,0.719
1277164800000,0.737
1277942400000,0.782
1278892800000,0.827
1279670400000,0.881
1280448000000,0.896
1281398400000,0.904
1282176000000,0.891
1283126400000,0.888
1283904000000,0.88
1284681600000,0.879
1285632000000,0.88
1286409600000,0.965
1287360000000,1
1288137600000,1.043
1288915200000,1.05
1289865600000,1.046
1290643200000,1.031
1291593600000,1.028
1292371200000,1.025
1293148800000,1.014
1294099200000,0.999
1294876800000,0.998
1295827200000,1.029
1296604800000,1.083
1297382400000,1.093
1298332800000,1.082
1299110400000,1.098
1300060800000,1.174
1300838400000,1.191
1301616000000,1.249
1302566400000,1.32
1303344000000,1.356
1304467200000,1.415
1305244800000,1.425
1306195200000,1.434
1306972800000,1.435
1307923200000,1.471
1308700800000,1.526
1309478400000,1.556
1310428800000,1.599
1311206400000,1.608
1312156800000,1.609
1312934400000,1.545
1313712000000,1.533
1314662400000,1.54
1315440000000,1.532
1316390400000,1.536
1317168000000,1.544
1317945600000,1.566
1318896000000,1.579
1319673600000,1.59
1320624000000,1.476
1321401600000,1.458
1322179200000,1.475
1323129600000,1.472
1323907200000,1.419
1324857600000,1.404
1325635200000,1.319
1326412800000,1.231
1327363200000,1.158
1328140800000,1.108
1329091200000,1.057
1329868800000,1.021
1330646400000,0.948
1331596800000,0.876
1332374400000,0.817
1333324800000,0.771
1334275200000,0.753
1335225600000,0.727
1336089600000,0.697
1337040000000,0.687
1337817600000,0.677
1338768000000,0.664
1339545600000,0.662
1340323200000,0.654
1341273600000,0.65
1342051200000,0.497
1343001600000,0.442
1343779200000,0.381
1344556800000,0.353
1345507200000,0.318
1346284800000,0.283
1347235200000,0.261
1348012800000,0.238
1348790400000,0.22
1349740800000,0.212
1350518400000,0.205
1351468800000,0.196
1352246400000,0.196
1353024000000,0.191
1353974400000,0.189
1354752000000,0.19
1355702400000,0.184
1356480000000,0.186
1357516800000,0.192
1358294400000,0.201
1359072000000,0.214
1360022400000,0.233
1360800000000,0.226
1361750400000,0.213
1362528000000,0.2
1363305600000,0.204
1364256000000,0.213
1365120000000,0.21
1366070400000,0.21
1366848000000,0.206
1367798400000,0.202
1368576000000,0.203
1369353600000,0.2
1370304000000,0.2
1371081600000,0.209
1372032000000,0.221
1372809600000,0.222
1373587200000,0.22
1374537600000,0.224
1375315200000,0.228
1376265600000,0.226
1377043200000,0.224
1377820800000,0.224
1378771200000,0.225
1379548800000,0.221
1380499200000,0.225
1381276800000,0.228
1382054400000,0.224
1383004800000,0.228
1383782400000,0.228
1384732800000,0.218
1385510400000,0.23
1386288000000,0.248
1387238400000,0.298
1388361600000,0.288
1389225600000,0.282
1390176000000,0.302
1390953600000,0.3
1391731200000,0.291
1392681600000,0.288
1393459200000,0.286
1394409600000,0.307
1395187200000,0.312
1395964800000,0.31
1396915200000,0.327
1397692800000,0.328
1398816000000,0.339
1399852800000,0.335
1400630400000,0.319
1401408000000,0.311
1402358400000,0.263
1403136000000,0.212
1404086400000,0.207
1404864000000,0.203
1405641600000,0.202
1406592000000,0.209
1407369600000,0.205
1408320000000,0.196
1409097600000,0.17
1409875200000,0.104
1410825600000,0.081
1411603200000,0.082
1412553600000,0.079
1413331200000,0.081
1414108800000,0.085
1415059200000,0.084
1415836800000,0.078
1416787200000,0.081
1417564800000,0.081
1418342400000,0.082
1419292800000,0.079
1420502400000,0.073
1421280000000,0.069
1422230400000,0.054
1423008000000,0.055
1423785600000,0.048
1424736000000,0.044
1425513600000,0.036
1426464000000,0.025
1427241600000,0.021
1428364800000,0.016
1429142400000,0.002
1430092800000,-0.002
1430956800000,-0.009
1431907200000,-0.011
1432684800000,-0.013
1433462400000,-0.013
1434412800000,-0.014
1435190400000,-0.015
1436140800000,-0.016
1436918400000,-0.019
1437696000000,-0.019
1438646400000,-0.023
1439424000000,-0.024
1440374400000,-0.032
1441152000000,-0.033
1441929600000,-0.038
1442880000000,-0.039
1443657600000,-0.043
1444608000000,-0.049
1445385600000,-0.053
1446163200000,-0.068
1447113600000,-0.077
1447891200000,-0.092
1448841600000,-0.114
1449619200000,-0.119
1450396800000,-0.131
1451433600000,-0.132
1452470400000,-0.143
1453248000000,-0.144
1454025600000,-0.162
1454976000000,-0.171
1455753600000,-0.195
1456704000000,-0.205
1457481600000,-0.224
1458259200000,-0.235
1459382400000,-0.244
1460332800000,-0.251
1461110400000,-0.249
1461888000000,-0.251
1462838400000,-0.26
1463616000000,-0.258
1464566400000,-0.261
1465344000000,-0.264
1466121600000,-0.265
1467072000000,-0.281
1467849600000,-0.293
1468800000000,-0.295
1469577600000,-0.298
1470355200000,-0.298
1471305600000,-0.299
1472083200000,-0.298
1473033600000,-0.301
1473811200000,-0.303
1474588800000,-0.302
1475539200000,-0.301
1476316800000,-0.311
1477267200000,-0.311
1478044800000,-0.313
1478822400000,-0.312
1479772800000,-0.313
1480550400000,-0.313
1481500800000,-0.316
1482278400000,-0.315
1483315200000,-0.318
1484092800000,-0.326
1484870400000,-0.328
1485820800000,-0.327
1486598400000,-0.328
1487548800000,-0.329
1488326400000,-0.329
1489104000000,-0.329
1490054400000,-0.329
1490832000000,-0.33
1491782400000,-0.332
1492732800000,-0.331
1493769600000,-0.329
1494547200000,-0.329
1495497600000,-0.33
1496275200000,-0.329
1497225600000,-0.331
1498003200000,-0.329
1498780800000,-0.331
1499731200000,-0.331
1500508800000,-0.332
1501459200000,-0.33
1502236800000,-0.328
1503014400000,-0.329
1503964800000,-0.33
1504742400000,-0.33
1505692800000,-0.329
1506470400000,-0.329
1507248000000,-0.329
1508198400000,-0.329
1508976000000,-0.331
1509926400000,-0.329
1510704000000,-0.329
1511481600000,-0.329
1512432000000,-0.326
1513209600000,-0.331
1514332800000,-0.329
1515369600000,-0.329
1516147200000,-0.328
1516924800000,-0.328
1517875200000,-0.329
1518652800000,-0.328
1519603200000,-0.328
1520380800000,-0.327
1521158400000,-0.328
1522108800000,-0.329
1523232000000,-0.329
1524009600000,-0.328
1524787200000,-0.329
1525824000000,-0.327
1526601600000,-0.326
1527552000000,-0.321
1528329600000,-0.321
1529280000000,-0.323
1530057600000,-0.324
1530835200000,-0.321
1531785600000,-0.321
1532563200000,-0.32
1533513600000,-0.319
1534291200000,-0.319
1535068800000,-0.319
1536019200000,-0.319
1536796800000,-0.319
1537747200000,-0.319
1538524800000,-0.318
1539302400000,-0.318
1540252800000,-0.317
1541030400000,-0.318
1541980800000,-0.316
1542758400000,-0.316
1543536000000,-0.316
1544486400000,-0.312
1545264000000,-0.31
1546473600000,-0.309
1547424000000,-0.308
1548201600000,-0.308
1548979200000,-0.308
1549929600000,-0.308
1550707200000,-0.31
1551657600000,-0.309
1552435200000,-0.31
1553212800000,-0.309
1554163200000,-0.311
1554940800000,-0.31
1556064000000,-0.312
1557100800000,-0.308
1557878400000,-0.311
1558656000000,-0.311
1559606400000,-0.322
1560384000000,-0.318
1561334400000,-0.343
1562112000000,-0.353
1562889600000,-0.363
1563840000000,-0.373
1564617600000,-0.377
1565568000000,-0.4
1566345600000,-0.423
1567123200000,-0.433
1568073600000,-0.435
1568851200000,-0.396
1569801600000,-0.418
1570579200000,-0.418
1571356800000,-0.407
1572307200000,-0.405
1573084800000,-0.4
1574035200000,-0.403
1574812800000,-0.4
1575590400000,-0.393
1576540800000,-0.4
1577664000000,-0.388
1578528000000,-0.393
1579478400000,-0.392
1580256000000,-0.399
1581033600000,-0.4
1581984000000,-0.403
1582761600000,-0.425
1583712000000,-0.468
1584489600000,-0.408
1585267200000,-0.353
1586217600000,-0.293
1587340800000,-0.246
1588118400000,-0.261
1589155200000,-0.258
1589932800000,-0.28
1590710400000,-0.307
1591660800000,-0.364
1592438400000,-0.389
1593388800000,-0.413
1594166400000,-0.433
1594944000000,-0.443
1595894400000,-0.454
1595980800000,-0.458
