"timestamp","rate"
1354752000000,0.57
1355702400000,0.539
1356480000000,0.544
1357516800000,0.55
1358294400000,0.57
1359072000000,0.59
1360022400000,0.618
1360800000000,0.598
1361750400000,0.571
1362528000000,0.54
1363305600000,0.543
1364256000000,0.547
1365120000000,0.534
1366070400000,0.53
1366848000000,0.515
1367798400000,0.49
1368576000000,0.491
1369353600000,0.474
1370304000000,0.482
1371081600000,0.504
1372032000000,0.535
1372809600000,0.534
1373587200000,0.519
1374537600000,0.53
1375315200000,0.531
1376265600000,0.536
1377043200000,0.544
1377820800000,0.545
1378771200000,0.549
1379548800000,0.537
1380499200000,0.539
1381276800000,0.54
1382054400000,0.537
1383004800000,0.55
1383782400000,0.534
1384732800000,0.497
1385510400000,0.497
1386288000000,0.519
1387238400000,0.567
1388361600000,0.558
1389225600000,0.557
1390176000000,0.57
1390953600000,0.566
1391731200000,0.552
1392681600000,0.547
1393459200000,0.549
1394409600000,0.578
1395187200000,0.585
1395964800000,0.585
1396915200000,0.599
1397692800000,0.599
1398816000000,0.614
1399852800000,0.607
1400630400000,0.583
1401408000000,0.572
1402358400000,0.528
1403136000000,0.489
1404086400000,0.488
1404864000000,0.487
1405641600000,0.485
1406592000000,0.489
1407369600000,0.484
1408320000000,0.474
1409097600000,0.439
1409875200000,0.374
1410825600000,0.346
1411603200000,0.342
1412553600000,0.334
1413331200000,0.338
1414108800000,0.341
1415059200000,0.338
1415836800000,0.334
1416787200000,0.332
1417564800000,0.328
1418342400000,0.329
1419292800000,0.328
1420502400000,0.319
1421280000000,0.313
1422230400000,0.277
1423008000000,0.263
1423785600000,0.259
1424736000000,0.245
1425513600000,0.226
1426464000000,0.212
1427241600000,0.201
1428364800000,0.195
1429142400000,0.178
1430092800000,0.171
1430956800000,0.169
1431907200000,0.168
1432684800000,0.16
1433462400000,0.161
1434412800000,0.166
1435190400000,0.162
1436140800000,0.164
1436918400000,0.169
1437696000000,0.17
1438646400000,0.164
1439424000000,0.161
1440374400000,0.16
1441152000000,0.16
1441929600000,0.157
1442880000000,0.15
1443657600000,0.14
1444608000000,0.139
1445385600000,0.13
1446163200000,0.107
1447113600000,0.091
1447891200000,0.074
1448841600000,0.048
1449619200000,0.066
1450396800000,0.058
1451433600000,0.059
1452470400000,0.05
1453248000000,0.045
1454025600000,0.015
1454976000000,-0.004
1455753600000,-0.014
1456704000000,-0.024
1457481600000,-0.023
1458259200000,-0.003
1459382400000,-0.005
1460332800000,-0.011
1461110400000,-0.011
1461888000000,-0.012
1462838400000,-0.013
1463616000000,-0.011
1464566400000,-0.015
1465344000000,-0.018
1466121600000,-0.026
1467072000000,-0.049
1467849600000,-0.063
1468800000000,-0.061
1469577600000,-0.049
1470355200000,-0.047
1471305600000,-0.05
1472083200000,-0.049
1473033600000,-0.052
1473811200000,-0.054
1474588800000,-0.059
1475539200000,-0.064
1476316800000,-0.071
1477267200000,-0.07
1478044800000,-0.071
1478822400000,-0.069
1479772800000,-0.079
1480550400000,-0.079
1481500800000,-0.081
1482278400000,-0.082
1483315200000,-0.083
1484092800000,-0.091
1484870400000,-0.1
1485820800000,-0.101
1486598400000,-0.101
1487548800000,-0.109
1488326400000,-0.114
1489104000000,-0.109
1490054400000,-0.106
1490832000000,-0.109
1491782400000,-0.118
1492732800000,-0.124
1493769600000,-0.125
1494547200000,-0.127
1495497600000,-0.129
1496275200000,-0.131
1497225600000,-0.147
1498003200000,-0.161
1498780800000,-0.156
1499731200000,-0.155
1500508800000,-0.151
1501459200000,-0.151
1502236800000,-0.153
1503014400000,-0.158
1503964800000,-0.16
1504742400000,-0.162
1505692800000,-0.171
1506470400000,-0.171
1507248000000,-0.173
1508198400000,-0.183
1508976000000,-0.183
1509926400000,-0.191
1510704000000,-0.192
1511481600000,-0.186
1512432000000,-0.191
1513209600000,-0.192
1514332800000,-0.186
1515369600000,-0.187
1516147200000,-0.186
1516924800000,-0.191
1517875200000,-0.191
1518652800000,-0.191
1519603200000,-0.19
1520380800000,-0.191
1521158400000,-0.192
1522108800000,-0.191
1523232000000,-0.191
1524009600000,-0.189
1524787200000,-0.189
1525824000000,-0.189
1526601600000,-0.189
1527552000000,-0.186
1528329600000,-0.18
1529280000000,-0.184
1530057600000,-0.181
1530835200000,-0.181
1531785600000,-0.179
1532563200000,-0.179
1533513600000,-0.176
1534291200000,-0.166
1535068800000,-0.166
1536019200000,-0.166
1536796800000,-0.168
1537747200000,-0.167
1538524800000,-0.157
1539302400000,-0.157
1540252800000,-0.149
1541030400000,-0.148
1541980800000,-0.148
1542758400000,-0.148
1543536000000,-0.146
1544486400000,-0.131
1545264000000,-0.121
1546473600000,-0.119
1547424000000,-0.118
1548201600000,-0.116
1548979200000,-0.11
1549929600000,-0.11
1550707200000,-0.108
1551657600000,-0.108
1552435200000,-0.109
1553212800000,-0.108
1554163200000,-0.112
1554940800000,-0.112
1556064000000,-0.112
1557100800000,-0.114
1557878400000,-0.125
1558656000000,-0.148
1559606400000,-0.177
1560384000000,-0.168
1561334400000,-0.21
1562112000000,-0.243
1562889600000,-0.28
1563840000000,-0.311
1564617600000,-0.3
1565568000000,-0.352
1566345600000,-0.399
1567123200000,-0.383
1568073600000,-0.37
1568851200000,-0.303
1569801600000,-0.33
1570579200000,-0.333
1571356800000,-0.298
1572307200000,-0.28
1573084800000,-0.27
1574035200000,-0.267
1574812800000,-0.278
1575590400000,-0.269
1576540800000,-0.263
1577664000000,-0.24
1578528000000,-0.26
1579478400000,-0.244
1580256000000,-0.269
1581033600000,-0.269
1581984000000,-0.292
1582761600000,-0.303
1583712000000,-0.352
1584489600000,-0.253
1585267200000,-0.153
1586217600000,-0.122
1587340800000,-0.091
1588118400000,-0.131
1589155200000,-0.085
1589932800000,-0.058
1590710400000,-0.085
1591660800000,-0.133
1592438400000,-0.147
1593388800000,-0.205
1594166400000,-0.263
1594944000000,-0.29
1595894400000,-0.307
1596672000000,-0.34
1597622400000,-0.355
1598400000000,-0.366
1599177600000,-0.401
1600128000000,-0.415
1600905600000,-0.433
1601856000000,-0.458
1602633600000,-0.468
1603411200000,-0.464
1604361600000,-0.486
1605139200000,-0.468
1606089600000,-0.484
1606867200000,-0.486
1607644800000,-0.499
1608595200000,-0.493
1609718400000,-0.502
1610496000000,-0.498
1611273600000,-0.498
1612224000000,-0.515
1613001600000,-0.502
1613952000000,-0.494
1614729600000,-0.482
1615507200000,-0.483
1616457600000,-0.491
1617235200000,-0.488
1618358400000,-0.482
1619136000000,-0.476
1620086400000,-0.483
1620864000000,-0.482
1621296000000,-0.476
